Close,Date,Tickers,Week,Month
13.09,2018-03-26,BB,13,3
12.4,2018-03-27,BB,13,3
12.2,2018-03-28,BB,13,3
11.5,2018-03-29,BB,13,3
10.72,2018-04-02,BB,14,4
6.92,2017-01-03,CHK,1,1
7.0,2017-01-04,CHK,1,1
7.18,2017-01-05,CHK,1,1
7.01,2017-01-06,CHK,1,1
6.87,2017-01-09,CHK,2,1
6.92,2017-01-10,CHK,2,1
6.92,2017-01-11,CHK,2,1
6.93,2017-01-12,CHK,2,1
6.92,2017-01-13,CHK,2,1
7.01,2017-01-17,CHK,3,1
6.98,2017-01-18,CHK,3,1
6.62,2017-01-19,CHK,3,1
6.69,2017-01-20,CHK,3,1
6.68,2017-01-23,CHK,4,1
6.91,2017-01-24,CHK,4,1
7.13,2017-01-25,CHK,4,1
7.12,2017-01-26,CHK,4,1
6.92,2017-01-27,CHK,4,1
6.46,2017-01-30,CHK,5,1
6.45,2017-01-31,CHK,5,1
6.4,2017-02-01,CHK,5,2
6.45,2017-02-02,CHK,5,2
6.57,2017-02-03,CHK,5,2
6.38,2017-02-06,CHK,6,2
6.17,2017-02-07,CHK,6,2
6.12,2017-02-08,CHK,6,2
6.31,2017-02-09,CHK,6,2
6.38,2017-02-10,CHK,6,2
6.33,2017-02-13,CHK,7,2
6.44,2017-02-14,CHK,7,2
6.32,2017-02-15,CHK,7,2
6.08,2017-02-16,CHK,7,2
6.1,2017-02-17,CHK,7,2
6.08,2017-02-21,CHK,8,2
5.92,2017-02-22,CHK,8,2
5.75,2017-02-23,CHK,8,2
5.66,2017-02-24,CHK,8,2
5.62,2017-02-27,CHK,9,2
5.45,2017-02-28,CHK,9,2
5.57,2017-03-01,CHK,9,3
5.36,2017-03-02,CHK,9,3
5.32,2017-03-03,CHK,9,3
5.35,2017-03-06,CHK,10,3
5.26,2017-03-07,CHK,10,3
4.94,2017-03-08,CHK,10,3
5.13,2017-03-09,CHK,10,3
5.15,2017-03-10,CHK,10,3
5.33,2017-03-13,CHK,11,3
5.24,2017-03-14,CHK,11,3
5.45,2017-03-15,CHK,11,3
5.45,2017-03-16,CHK,11,3
5.29,2017-03-17,CHK,11,3
5.18,2017-03-20,CHK,12,3
5.07,2017-03-21,CHK,12,3
5.0,2017-03-22,CHK,12,3
5.09,2017-03-23,CHK,12,3
5.22,2017-03-24,CHK,12,3
5.16,2017-03-27,CHK,13,3
5.39,2017-03-28,CHK,13,3
5.81,2017-03-29,CHK,13,3
5.85,2017-03-30,CHK,13,3
5.94,2017-03-31,CHK,13,3
5.92,2017-04-03,CHK,14,4
6.32,2017-04-04,CHK,14,4
6.11,2017-04-05,CHK,14,4
6.28,2017-04-06,CHK,14,4
6.2,2017-04-07,CHK,14,4
6.23,2017-04-10,CHK,15,4
6.18,2017-04-11,CHK,15,4
6.15,2017-04-12,CHK,15,4
5.89,2017-04-13,CHK,15,4
5.69,2017-04-17,CHK,16,4
5.66,2017-04-18,CHK,16,4
5.5,2017-04-19,CHK,16,4
5.56,2017-04-20,CHK,16,4
5.52,2017-04-21,CHK,16,4
5.38,2017-04-24,CHK,17,4
5.51,2017-04-25,CHK,17,4
5.47,2017-04-26,CHK,17,4
5.29,2017-04-27,CHK,17,4
5.26,2017-04-28,CHK,17,4
5.31,2017-05-01,CHK,18,5
5.32,2017-05-02,CHK,18,5
5.54,2017-05-03,CHK,18,5
5.13,2017-05-04,CHK,18,5
5.46,2017-05-05,CHK,18,5
5.55,2017-05-08,CHK,19,5
5.4,2017-05-09,CHK,19,5
5.75,2017-05-10,CHK,19,5
5.72,2017-05-11,CHK,19,5
5.63,2017-05-12,CHK,19,5
5.57,2017-05-15,CHK,20,5
5.54,2017-05-16,CHK,20,5
5.49,2017-05-17,CHK,20,5
5.57,2017-05-18,CHK,20,5
5.78,2017-05-19,CHK,20,5
5.73,2017-05-22,CHK,21,5
5.67,2017-05-23,CHK,21,5
5.55,2017-05-24,CHK,21,5
5.18,2017-05-25,CHK,21,5
5.29,2017-05-26,CHK,21,5
5.1,2017-05-30,CHK,22,5
5.06,2017-05-31,CHK,22,5
5.1,2017-06-01,CHK,22,6
4.96,2017-06-02,CHK,22,6
4.89,2017-06-05,CHK,23,6
5.04,2017-06-06,CHK,23,6
4.8,2017-06-07,CHK,23,6
4.74,2017-06-08,CHK,23,6
4.97,2017-06-09,CHK,23,6
5.06,2017-06-12,CHK,24,6
5.28,2017-06-13,CHK,24,6
5.02,2017-06-14,CHK,24,6
5.0,2017-06-15,CHK,24,6
5.1,2017-06-16,CHK,24,6
4.99,2017-06-19,CHK,25,6
4.91,2017-06-20,CHK,25,6
4.52,2017-06-21,CHK,25,6
4.5,2017-06-22,CHK,25,6
4.57,2017-06-23,CHK,25,6
4.67,2017-06-26,CHK,26,6
4.8,2017-06-27,CHK,26,6
4.86,2017-06-28,CHK,26,6
4.96,2017-06-29,CHK,26,6
4.97,2017-06-30,CHK,26,6
5.12,2017-07-03,CHK,27,7
4.78,2017-07-05,CHK,27,7
4.66,2017-07-06,CHK,27,7
4.54,2017-07-07,CHK,27,7
4.66,2017-07-10,CHK,28,7
4.72,2017-07-11,CHK,28,7
4.67,2017-07-12,CHK,28,7
4.78,2017-07-13,CHK,28,7
4.87,2017-07-14,CHK,28,7
4.85,2017-07-17,CHK,29,7
4.76,2017-07-18,CHK,29,7
4.96,2017-07-19,CHK,29,7
4.84,2017-07-20,CHK,29,7
4.69,2017-07-21,CHK,29,7
4.66,2017-07-24,CHK,30,7
4.85,2017-07-25,CHK,30,7
4.84,2017-07-26,CHK,30,7
5.06,2017-07-27,CHK,30,7
5.06,2017-07-28,CHK,30,7
4.96,2017-07-31,CHK,31,7
4.79,2017-08-01,CHK,31,8
4.62,2017-08-02,CHK,31,8
4.5,2017-08-03,CHK,31,8
4.53,2017-08-04,CHK,31,8
4.35,2017-08-07,CHK,32,8
4.4,2017-08-08,CHK,32,8
4.37,2017-08-09,CHK,32,8
4.14,2017-08-10,CHK,32,8
4.14,2017-08-11,CHK,32,8
4.07,2017-08-14,CHK,33,8
3.98,2017-08-15,CHK,33,8
4.0,2017-08-16,CHK,33,8
3.88,2017-08-17,CHK,33,8
3.96,2017-08-18,CHK,33,8
3.82,2017-08-21,CHK,34,8
3.85,2017-08-22,CHK,34,8
3.89,2017-08-23,CHK,34,8
3.86,2017-08-24,CHK,34,8
3.79,2017-08-25,CHK,34,8
3.65,2017-08-28,CHK,35,8
3.64,2017-08-29,CHK,35,8
3.61,2017-08-30,CHK,35,8
3.64,2017-08-31,CHK,35,8
3.76,2017-09-01,CHK,35,9
3.7,2017-09-05,CHK,36,9
3.76,2017-09-06,CHK,36,9
3.87,2017-09-07,CHK,36,9
3.64,2017-09-08,CHK,36,9
3.63,2017-09-11,CHK,37,9
3.74,2017-09-12,CHK,37,9
3.94,2017-09-13,CHK,37,9
4.1,2017-09-14,CHK,37,9
4.0,2017-09-15,CHK,37,9
4.05,2017-09-18,CHK,38,9
4.04,2017-09-19,CHK,38,9
4.19,2017-09-20,CHK,38,9
4.17,2017-09-21,CHK,38,9
4.22,2017-09-22,CHK,38,9
4.37,2017-09-25,CHK,39,9
4.37,2017-09-26,CHK,39,9
4.42,2017-09-27,CHK,39,9
4.35,2017-09-28,CHK,39,9
4.3,2017-09-29,CHK,39,9
4.35,2017-10-02,CHK,40,10
4.29,2017-10-03,CHK,40,10
4.27,2017-10-04,CHK,40,10
4.3,2017-10-05,CHK,40,10
4.2,2017-10-06,CHK,40,10
4.19,2017-10-09,CHK,41,10
3.91,2017-10-10,CHK,41,10
3.95,2017-10-11,CHK,41,10
3.85,2017-10-12,CHK,41,10
3.88,2017-10-13,CHK,41,10
3.82,2017-10-16,CHK,42,10
3.78,2017-10-17,CHK,42,10
3.77,2017-10-18,CHK,42,10
3.84,2017-10-19,CHK,42,10
3.8,2017-10-20,CHK,42,10
3.61,2017-10-23,CHK,43,10
3.65,2017-10-24,CHK,43,10
3.55,2017-10-25,CHK,43,10
3.53,2017-10-26,CHK,43,10
3.77,2017-10-27,CHK,43,10
3.84,2017-10-30,CHK,44,10
3.9,2017-10-31,CHK,44,10
3.96,2017-11-01,CHK,44,11
3.66,2017-11-02,CHK,44,11
3.74,2017-11-03,CHK,44,11
4.18,2017-11-06,CHK,45,11
4.18,2017-11-07,CHK,45,11
3.97,2017-11-08,CHK,45,11
4.11,2017-11-09,CHK,45,11
4.14,2017-11-10,CHK,45,11
4.15,2017-11-13,CHK,46,11
3.94,2017-11-14,CHK,46,11
3.85,2017-11-15,CHK,46,11
3.85,2017-11-16,CHK,46,11
4.02,2017-11-17,CHK,46,11
3.87,2017-11-20,CHK,47,11
3.81,2017-11-21,CHK,47,11
3.97,2017-11-22,CHK,47,11
3.92,2017-11-24,CHK,47,11
3.81,2017-11-27,CHK,48,11
3.87,2017-11-28,CHK,48,11
4.05,2017-11-29,CHK,48,11
4.07,2017-11-30,CHK,48,11
4.09,2017-12-01,CHK,48,12
3.95,2017-12-04,CHK,49,12
3.92,2017-12-05,CHK,49,12
3.77,2017-12-06,CHK,49,12
3.7,2017-12-07,CHK,49,12
3.68,2017-12-08,CHK,49,12
3.83,2017-12-11,CHK,50,12
3.81,2017-12-12,CHK,50,12
3.72,2017-12-13,CHK,50,12
3.64,2017-12-14,CHK,50,12
3.51,2017-12-15,CHK,50,12
3.69,2017-12-18,CHK,51,12
3.61,2017-12-19,CHK,51,12
3.78,2017-12-20,CHK,51,12
3.84,2017-12-21,CHK,51,12
3.85,2017-12-22,CHK,51,12
4.0,2017-12-26,CHK,52,12
3.88,2017-12-27,CHK,52,12
4.04,2017-12-28,CHK,52,12
3.96,2017-12-29,CHK,52,12
4.1,2018-01-02,CHK,1,1
4.07,2018-01-03,CHK,1,1
4.05,2018-01-04,CHK,1,1
3.99,2018-01-05,CHK,1,1
3.97,2018-01-08,CHK,2,1
4.05,2018-01-09,CHK,2,1
4.0,2018-01-10,CHK,2,1
4.19,2018-01-11,CHK,2,1
4.28,2018-01-12,CHK,2,1
4.14,2018-01-16,CHK,3,1
4.09,2018-01-17,CHK,3,1
3.99,2018-01-18,CHK,3,1
3.95,2018-01-19,CHK,3,1
3.97,2018-01-22,CHK,4,1
4.07,2018-01-23,CHK,4,1
4.08,2018-01-24,CHK,4,1
3.96,2018-01-25,CHK,4,1
4.0,2018-01-26,CHK,4,1
3.88,2018-01-29,CHK,5,1
3.63,2018-01-30,CHK,5,1
3.5,2018-01-31,CHK,5,1
3.46,2018-02-01,CHK,5,2
3.33,2018-02-02,CHK,5,2
3.09,2018-02-05,CHK,6,2
3.13,2018-02-06,CHK,6,2
2.89,2018-02-07,CHK,6,2
2.82,2018-02-08,CHK,6,2
2.85,2018-02-09,CHK,6,2
2.85,2018-02-12,CHK,7,2
2.74,2018-02-13,CHK,7,2
2.8,2018-02-14,CHK,7,2
2.86,2018-02-15,CHK,7,2
2.73,2018-02-16,CHK,7,2
2.77,2018-02-20,CHK,8,2
2.63,2018-02-21,CHK,8,2
3.2,2018-02-22,CHK,8,2
3.2,2018-02-23,CHK,8,2
3.21,2018-02-26,CHK,9,2
3.06,2018-02-27,CHK,9,2
2.82,2018-02-28,CHK,9,2
2.8,2018-03-01,CHK,9,3
2.96,2018-03-02,CHK,9,3
3.12,2018-03-05,CHK,10,3
3.11,2018-03-06,CHK,10,3
3.04,2018-03-07,CHK,10,3
2.97,2018-03-08,CHK,10,3
3.1,2018-03-09,CHK,10,3
3.11,2018-03-12,CHK,11,3
3.12,2018-03-13,CHK,11,3
3.03,2018-03-14,CHK,11,3
3.02,2018-03-15,CHK,11,3
3.06,2018-03-16,CHK,11,3
3.01,2018-03-19,CHK,12,3
3.11,2018-03-20,CHK,12,3
3.23,2018-03-21,CHK,12,3
3.11,2018-03-22,CHK,12,3
3.07,2018-03-23,CHK,12,3
3.12,2018-03-26,CHK,13,3
2.95,2018-03-27,CHK,13,3
2.99,2018-03-28,CHK,13,3
3.02,2018-03-29,CHK,13,3
2.97,2018-04-02,CHK,14,4
374.769989,2017-01-03,CMG,1,1
381.859985,2017-01-04,CMG,1,1
391.890015,2017-01-05,CMG,1,1
398.440002,2017-01-06,CMG,1,1
395.059998,2017-01-09,CMG,2,1
414.480011,2017-01-10,CMG,2,1
413.929993,2017-01-11,CMG,2,1
409.350006,2017-01-12,CMG,2,1
410.75,2017-01-13,CMG,2,1
405.869995,2017-01-17,CMG,3,1
409.73999,2017-01-18,CMG,3,1
408.869995,2017-01-19,CMG,3,1
405.200012,2017-01-20,CMG,3,1
407.72000099999997,2017-01-23,CMG,4,1
417.880005,2017-01-24,CMG,4,1
419.540009,2017-01-25,CMG,4,1
418.730011,2017-01-26,CMG,4,1
416.600006,2017-01-27,CMG,4,1
417.950012,2017-01-30,CMG,5,1
421.44000199999994,2017-01-31,CMG,5,1
420.23001100000005,2017-02-01,CMG,5,2
423.299988,2017-02-02,CMG,5,2
404.079987,2017-02-03,CMG,5,2
395.589996,2017-02-06,CMG,6,2
398.640015,2017-02-07,CMG,6,2
402.940002,2017-02-08,CMG,6,2
415.309998,2017-02-09,CMG,6,2
413.359985,2017-02-10,CMG,6,2
414.140015,2017-02-13,CMG,7,2
419.540009,2017-02-14,CMG,7,2
423.339996,2017-02-15,CMG,7,2
424.76000999999997,2017-02-16,CMG,7,2
427.60998499999994,2017-02-17,CMG,7,2
432.35998499999994,2017-02-21,CMG,8,2
427.60998499999994,2017-02-22,CMG,8,2
422.380005,2017-02-23,CMG,8,2
420.89999400000005,2017-02-24,CMG,8,2
421.670013,2017-02-27,CMG,9,2
418.73999,2017-02-28,CMG,9,2
419.149994,2017-03-01,CMG,9,3
416.290009,2017-03-02,CMG,9,3
416.089996,2017-03-03,CMG,9,3
411.679993,2017-03-06,CMG,10,3
404.899994,2017-03-07,CMG,10,3
406.5,2017-03-08,CMG,10,3
410.480011,2017-03-09,CMG,10,3
407.75,2017-03-10,CMG,10,3
405.869995,2017-03-13,CMG,11,3
403.100006,2017-03-14,CMG,11,3
400.959991,2017-03-15,CMG,11,3
400.950012,2017-03-16,CMG,11,3
402.579987,2017-03-17,CMG,11,3
396.369995,2017-03-20,CMG,12,3
407.519989,2017-03-21,CMG,12,3
416.309998,2017-03-22,CMG,12,3
414.880005,2017-03-23,CMG,12,3
414.019989,2017-03-24,CMG,12,3
414.959991,2017-03-27,CMG,13,3
426.23001100000005,2017-03-28,CMG,13,3
434.339996,2017-03-29,CMG,13,3
443.920013,2017-03-30,CMG,13,3
445.51998899999995,2017-03-31,CMG,13,3
452.75,2017-04-03,CMG,14,4
449.410004,2017-04-04,CMG,14,4
452.44000199999994,2017-04-05,CMG,14,4
450.290009,2017-04-06,CMG,14,4
447.339996,2017-04-07,CMG,14,4
454.27999900000003,2017-04-10,CMG,15,4
453.0,2017-04-11,CMG,15,4
458.35000599999995,2017-04-12,CMG,15,4
463.619995,2017-04-13,CMG,15,4
469.89001500000006,2017-04-17,CMG,16,4
468.51000999999997,2017-04-18,CMG,16,4
476.959991,2017-04-19,CMG,16,4
478.39001500000006,2017-04-20,CMG,16,4
479.089996,2017-04-21,CMG,16,4
468.790009,2017-04-24,CMG,17,4
471.76000999999997,2017-04-25,CMG,17,4
482.98999000000003,2017-04-26,CMG,17,4
482.0,2017-04-27,CMG,17,4
474.47000099999997,2017-04-28,CMG,17,4
477.579987,2017-05-01,CMG,18,5
486.85998499999994,2017-05-02,CMG,18,5
479.97000099999997,2017-05-03,CMG,18,5
472.39999400000005,2017-05-04,CMG,18,5
475.299988,2017-05-05,CMG,18,5
471.14999400000005,2017-05-08,CMG,19,5
479.130005,2017-05-09,CMG,19,5
486.420013,2017-05-10,CMG,19,5
488.51998899999995,2017-05-11,CMG,19,5
489.329987,2017-05-12,CMG,19,5
495.30999800000006,2017-05-15,CMG,20,5
496.14001500000006,2017-05-16,CMG,20,5
479.829987,2017-05-17,CMG,20,5
484.73999000000003,2017-05-18,CMG,20,5
484.98999000000003,2017-05-19,CMG,20,5
482.790009,2017-05-22,CMG,21,5
475.0,2017-05-23,CMG,21,5
478.799988,2017-05-24,CMG,21,5
481.39001500000006,2017-05-25,CMG,21,5
480.14999400000005,2017-05-26,CMG,21,5
475.700012,2017-05-30,CMG,22,5
477.35000599999995,2017-05-31,CMG,22,5
483.60000599999995,2017-06-01,CMG,22,6
478.07000700000003,2017-06-02,CMG,22,6
472.60000599999995,2017-06-05,CMG,23,6
470.48001100000005,2017-06-06,CMG,23,6
462.23001100000005,2017-06-07,CMG,23,6
459.69000199999994,2017-06-08,CMG,23,6
460.85000599999995,2017-06-09,CMG,23,6
461.549988,2017-06-12,CMG,24,6
464.22000099999997,2017-06-13,CMG,24,6
459.69000199999994,2017-06-14,CMG,24,6
455.670013,2017-06-15,CMG,24,6
451.089996,2017-06-16,CMG,24,6
458.910004,2017-06-19,CMG,25,6
425.60000599999995,2017-06-20,CMG,25,6
417.600006,2017-06-21,CMG,25,6
420.920013,2017-06-22,CMG,25,6
415.27999900000003,2017-06-23,CMG,25,6
413.98999,2017-06-26,CMG,26,6
413.980011,2017-06-27,CMG,26,6
416.869995,2017-06-28,CMG,26,6
419.179993,2017-06-29,CMG,26,6
416.100006,2017-06-30,CMG,26,6
417.329987,2017-07-03,CMG,27,7
413.25,2017-07-05,CMG,27,7
412.76001,2017-07-06,CMG,27,7
413.890015,2017-07-07,CMG,27,7
407.549988,2017-07-10,CMG,28,7
396.079987,2017-07-11,CMG,28,7
396.950012,2017-07-12,CMG,28,7
400.040009,2017-07-13,CMG,28,7
395.829987,2017-07-14,CMG,28,7
392.0,2017-07-17,CMG,29,7
374.980011,2017-07-18,CMG,29,7
372.829987,2017-07-19,CMG,29,7
356.049988,2017-07-20,CMG,29,7
345.339996,2017-07-21,CMG,29,7
339.980011,2017-07-24,CMG,30,7
348.619995,2017-07-25,CMG,30,7
340.600006,2017-07-26,CMG,30,7
349.839996,2017-07-27,CMG,30,7
350.5,2017-07-28,CMG,30,7
343.769989,2017-07-31,CMG,31,7
347.23999,2017-08-01,CMG,31,8
351.059998,2017-08-02,CMG,31,8
345.359985,2017-08-03,CMG,31,8
344.559998,2017-08-04,CMG,31,8
339.450012,2017-08-07,CMG,32,8
333.640015,2017-08-08,CMG,32,8
334.609985,2017-08-09,CMG,32,8
322.649994,2017-08-10,CMG,32,8
326.410004,2017-08-11,CMG,32,8
322.399994,2017-08-14,CMG,33,8
322.77999900000003,2017-08-15,CMG,33,8
320.130005,2017-08-16,CMG,33,8
317.920013,2017-08-17,CMG,33,8
311.23999,2017-08-18,CMG,33,8
308.589996,2017-08-21,CMG,34,8
305.51001,2017-08-22,CMG,34,8
297.089996,2017-08-23,CMG,34,8
301.920013,2017-08-24,CMG,34,8
308.790009,2017-08-25,CMG,34,8
312.019989,2017-08-28,CMG,35,8
310.369995,2017-08-29,CMG,35,8
315.130005,2017-08-30,CMG,35,8
316.709991,2017-08-31,CMG,35,8
319.950012,2017-09-01,CMG,35,9
308.320007,2017-09-05,CMG,36,9
317.880005,2017-09-06,CMG,36,9
317.25,2017-09-07,CMG,36,9
300.02999900000003,2017-09-08,CMG,36,9
305.140015,2017-09-11,CMG,37,9
308.829987,2017-09-12,CMG,37,9
311.600006,2017-09-13,CMG,37,9
310.589996,2017-09-14,CMG,37,9
313.089996,2017-09-15,CMG,37,9
301.869995,2017-09-18,CMG,38,9
303.410004,2017-09-19,CMG,38,9
312.390015,2017-09-20,CMG,38,9
313.22000099999997,2017-09-21,CMG,38,9
314.309998,2017-09-22,CMG,38,9
320.829987,2017-09-25,CMG,39,9
319.209991,2017-09-26,CMG,39,9
313.850006,2017-09-27,CMG,39,9
316.52999900000003,2017-09-28,CMG,39,9
307.829987,2017-09-29,CMG,39,9
301.809998,2017-10-02,CMG,40,10
302.98999,2017-10-03,CMG,40,10
306.809998,2017-10-04,CMG,40,10
310.350006,2017-10-05,CMG,40,10
307.640015,2017-10-06,CMG,40,10
303.920013,2017-10-09,CMG,41,10
310.880005,2017-10-10,CMG,41,10
311.48999,2017-10-11,CMG,41,10
314.170013,2017-10-12,CMG,41,10
326.450012,2017-10-13,CMG,41,10
320.390015,2017-10-16,CMG,42,10
329.299988,2017-10-17,CMG,42,10
318.23999,2017-10-18,CMG,42,10
325.269989,2017-10-19,CMG,42,10
324.76001,2017-10-20,CMG,42,10
320.450012,2017-10-23,CMG,43,10
324.299988,2017-10-24,CMG,43,10
277.01001,2017-10-25,CMG,43,10
281.519989,2017-10-26,CMG,43,10
276.119995,2017-10-27,CMG,43,10
268.700012,2017-10-30,CMG,44,10
271.899994,2017-10-31,CMG,44,10
270.200012,2017-11-01,CMG,44,11
279.459991,2017-11-02,CMG,44,11
273.52999900000003,2017-11-03,CMG,44,11
275.769989,2017-11-06,CMG,45,11
274.5,2017-11-07,CMG,45,11
273.899994,2017-11-08,CMG,45,11
275.0,2017-11-09,CMG,45,11
279.450012,2017-11-10,CMG,45,11
277.5,2017-11-13,CMG,46,11
280.899994,2017-11-14,CMG,46,11
285.450012,2017-11-15,CMG,46,11
283.700012,2017-11-16,CMG,46,11
289.839996,2017-11-17,CMG,46,11
283.25,2017-11-20,CMG,47,11
279.51001,2017-11-21,CMG,47,11
281.269989,2017-11-22,CMG,47,11
279.309998,2017-11-24,CMG,47,11
274.519989,2017-11-27,CMG,48,11
285.859985,2017-11-28,CMG,48,11
301.98999,2017-11-29,CMG,48,11
304.390015,2017-11-30,CMG,48,11
307.589996,2017-12-01,CMG,48,12
315.600006,2017-12-04,CMG,49,12
315.559998,2017-12-05,CMG,49,12
310.670013,2017-12-06,CMG,49,12
313.649994,2017-12-07,CMG,49,12
315.899994,2017-12-08,CMG,49,12
313.390015,2017-12-11,CMG,50,12
318.380005,2017-12-12,CMG,50,12
319.700012,2017-12-13,CMG,50,12
314.019989,2017-12-14,CMG,50,12
312.119995,2017-12-15,CMG,50,12
313.420013,2017-12-18,CMG,51,12
313.170013,2017-12-19,CMG,51,12
298.670013,2017-12-20,CMG,51,12
292.399994,2017-12-21,CMG,51,12
295.230011,2017-12-22,CMG,51,12
295.519989,2017-12-26,CMG,52,12
295.420013,2017-12-27,CMG,52,12
294.820007,2017-12-28,CMG,52,12
289.02999900000003,2017-12-29,CMG,52,12
292.950012,2018-01-02,CMG,1,1
309.0,2018-01-03,CMG,1,1
307.109985,2018-01-04,CMG,1,1
313.790009,2018-01-05,CMG,1,1
318.47000099999997,2018-01-08,CMG,2,1
319.369995,2018-01-09,CMG,2,1
321.799988,2018-01-10,CMG,2,1
325.5,2018-01-11,CMG,2,1
327.339996,2018-01-12,CMG,2,1
327.369995,2018-01-16,CMG,3,1
334.630005,2018-01-17,CMG,3,1
337.52999900000003,2018-01-18,CMG,3,1
343.869995,2018-01-19,CMG,3,1
330.0,2018-01-22,CMG,4,1
328.709991,2018-01-23,CMG,4,1
329.52999900000003,2018-01-24,CMG,4,1
333.97000099999997,2018-01-25,CMG,4,1
330.230011,2018-01-26,CMG,4,1
332.329987,2018-01-29,CMG,5,1
322.079987,2018-01-30,CMG,5,1
324.76001,2018-01-31,CMG,5,1
314.72000099999997,2018-02-01,CMG,5,2
311.640015,2018-02-02,CMG,5,2
300.299988,2018-02-05,CMG,6,2
304.329987,2018-02-06,CMG,6,2
272.209991,2018-02-07,CMG,6,2
266.01001,2018-02-08,CMG,6,2
255.460007,2018-02-09,CMG,6,2
254.44999700000002,2018-02-12,CMG,7,2
251.330002,2018-02-13,CMG,7,2
289.910004,2018-02-14,CMG,7,2
286.649994,2018-02-15,CMG,7,2
305.630005,2018-02-16,CMG,7,2
317.570007,2018-02-20,CMG,8,2
320.959991,2018-02-21,CMG,8,2
313.910004,2018-02-22,CMG,8,2
315.820007,2018-02-23,CMG,8,2
311.890015,2018-02-26,CMG,9,2
319.149994,2018-02-27,CMG,9,2
318.410004,2018-02-28,CMG,9,2
313.26001,2018-03-01,CMG,9,3
319.98999,2018-03-02,CMG,9,3
320.160004,2018-03-05,CMG,10,3
318.040009,2018-03-06,CMG,10,3
319.950012,2018-03-07,CMG,10,3
321.859985,2018-03-08,CMG,10,3
322.160004,2018-03-09,CMG,10,3
323.76001,2018-03-12,CMG,11,3
326.799988,2018-03-13,CMG,11,3
319.660004,2018-03-14,CMG,11,3
318.910004,2018-03-15,CMG,11,3
320.200012,2018-03-16,CMG,11,3
316.799988,2018-03-19,CMG,12,3
320.170013,2018-03-20,CMG,12,3
334.519989,2018-03-21,CMG,12,3
336.709991,2018-03-22,CMG,12,3
322.299988,2018-03-23,CMG,12,3
327.859985,2018-03-26,CMG,13,3
322.959991,2018-03-27,CMG,13,3
319.51001,2018-03-28,CMG,13,3
323.109985,2018-03-29,CMG,13,3
311.160004,2018-04-02,CMG,14,4
106.08000200000001,2017-01-03,DIS,1,1
107.440002,2017-01-04,DIS,1,1
107.379997,2017-01-05,DIS,1,1
108.980003,2017-01-06,DIS,1,1
108.360001,2017-01-09,DIS,2,1
108.379997,2017-01-10,DIS,2,1
109.440002,2017-01-11,DIS,2,1
107.529999,2017-01-12,DIS,2,1
108.059998,2017-01-13,DIS,2,1
107.970001,2017-01-17,DIS,3,1
108.160004,2017-01-18,DIS,3,1
107.279999,2017-01-19,DIS,3,1
107.660004,2017-01-20,DIS,3,1
107.120003,2017-01-23,DIS,4,1
107.900002,2017-01-24,DIS,4,1
108.040001,2017-01-25,DIS,4,1
108.059998,2017-01-26,DIS,4,1
109.300003,2017-01-27,DIS,4,1
110.940002,2017-01-30,DIS,5,1
110.650002,2017-01-31,DIS,5,1
111.300003,2017-02-01,DIS,5,2
110.610001,2017-02-02,DIS,5,2
110.300003,2017-02-03,DIS,5,2
109.57,2017-02-06,DIS,6,2
109.0,2017-02-07,DIS,6,2
109.0,2017-02-08,DIS,6,2
109.489998,2017-02-09,DIS,6,2
109.260002,2017-02-10,DIS,6,2
109.650002,2017-02-13,DIS,7,2
110.33000200000001,2017-02-14,DIS,7,2
110.18,2017-02-15,DIS,7,2
110.709999,2017-02-16,DIS,7,2
110.059998,2017-02-17,DIS,7,2
110.010002,2017-02-21,DIS,8,2
110.120003,2017-02-22,DIS,8,2
109.730003,2017-02-23,DIS,8,2
110.32,2017-02-24,DIS,8,2
110.230003,2017-02-27,DIS,9,2
110.089996,2017-02-28,DIS,9,2
111.040001,2017-03-01,DIS,9,3
110.589996,2017-03-02,DIS,9,3
111.239998,2017-03-03,DIS,9,3
110.66999799999999,2017-03-06,DIS,10,3
110.860001,2017-03-07,DIS,10,3
110.839996,2017-03-08,DIS,10,3
111.029999,2017-03-09,DIS,10,3
110.91999799999999,2017-03-10,DIS,10,3
111.519997,2017-03-13,DIS,11,3
112.309998,2017-03-14,DIS,11,3
111.870003,2017-03-15,DIS,11,3
111.709999,2017-03-16,DIS,11,3
111.760002,2017-03-17,DIS,11,3
112.709999,2017-03-20,DIS,12,3
111.75,2017-03-21,DIS,12,3
112.08000200000001,2017-03-22,DIS,12,3
112.239998,2017-03-23,DIS,12,3
112.139999,2017-03-24,DIS,12,3
112.379997,2017-03-27,DIS,13,3
113.050003,2017-03-28,DIS,13,3
112.529999,2017-03-29,DIS,13,3
113.18,2017-03-30,DIS,13,3
113.389999,2017-03-31,DIS,13,3
113.199997,2017-04-03,DIS,14,4
113.040001,2017-04-04,DIS,14,4
113.0,2017-04-05,DIS,14,4
113.050003,2017-04-06,DIS,14,4
112.58000200000001,2017-04-07,DIS,14,4
112.43,2017-04-10,DIS,15,4
113.07,2017-04-11,DIS,15,4
113.040001,2017-04-12,DIS,15,4
113.199997,2017-04-13,DIS,15,4
113.779999,2017-04-17,DIS,16,4
114.190002,2017-04-18,DIS,16,4
113.730003,2017-04-19,DIS,16,4
114.790001,2017-04-20,DIS,16,4
114.440002,2017-04-21,DIS,16,4
